dsp_item_id	college	award_total	award_range	fiscal_year
10101961	Engineering	77000.00	2	2015
10155386	Medicine	8592.00	1	2015
10101010	Medicine	104180.00	3	2015
10102117	Liberal Arts and Sciences	28207.00	2	2015
10101213	Liberal Arts and Sciences	226500.00	3	2015
10100499	Public Health	87692.00	2	2015
10098841	Nursing	2500.00	1	2015
10101689	Medicine	102486.00	3	2015
10160088	Engineering	60000.00	2	2015
10101009	Medicine	24516.00	2	2015
10101394	Graduate College	16280.00	2	2015
10100138	Liberal Arts and Sciences	248165.00	3	2015
10155999	Liberal Arts and Sciences	319837.00	3	2015
10100042	Nursing	33179.00	2	2015
10100311	Other Administrative Units	15206.00	2	2015
10156700	Engineering	40000.00	2	2015
10158334	Medicine	75500.00	2	2015
10162513	Other Administrative Units	606706.20	3	2015
10101054	Other Administrative Units	300000.00	3	2015
10162845	Medicine	46796.00	2	2015
10099143	Medicine	43976.00	2	2015
10158233	Medicine	432502.00	3	2015
10158940	Medicine	17064.00	2	2015
10098389	Liberal Arts and Sciences	38949.00	2	2015
10101057	Medicine	73669.00	2	2015
10161095	Other Administrative Units	15918.66	2	2015
10160790	Other Administrative Units	19661.40	2	2015
10102271	Engineering	25552.00	2	2015
10161170	Medicine	164484.00	3	2015
10160320	Medicine	268390.00	3	2015
10161919	Medicine	166100.00	3	2015
10156024	Medicine	376582.00	3	2015
10102463	Other Administrative Units	723727.00	3	2015
10100389	Medicine	50000.00	2	2015
10100467	Medicine	164484.00	3	2015
10161097	Other Administrative Units	16794.00	2	2015
10101884	Other Administrative Units	1456257.00	4	2015
10102302	Medicine	108000.00	3	2015
10101367	Medicine	80000.00	2	2015
10100699	Medicine	2254094.00	4	2015
10102266	Medicine	500000.00	3	2015
10101246	Medicine	25000.00	2	2015
10159214	Medicine	432615.00	3	2015
10161096	Other Administrative Units	11275.20	2	2015
10160957	Other Administrative Units	43592.04	2	2015
10162876	Medicine	71500.00	2	2015
10156689	Public Health	186280.00	3	2015
10156415	Medicine	810000.00	3	2015
10160229	Medicine	41000.00	2	2015
10160649	Medicine	43200.00	2	2015
10157580	Medicine	77000.00	2	2015
10161098	Other Administrative Units	13107.96	2	2015
10156797	Other Administrative Units	0.00	1	2015
10157921	Medicine	600000.00	3	2015
10159028	Medicine	977373.00	3	2015
10156051	Public Health	23614.00	2	2015
10163022	Medicine	150386.00	3	2015
10156116	Other Administrative Units	0.00	1	2015
10157526	Medicine	31347.66	2	2015
10159658	Medicine	24750.71	2	2015
10101008	Medicine	4200.00	1	2015
10102392	Medicine	104945.00	3	2015
10158694	Medicine	48120.00	2	2015
10101013	Medicine	2000.00	1	2015
10158134	Medicine	4000.00	1	2015
10158667	Medicine	5000.00	1	2015
10101036	Medicine	3600.00	1	2015
10100465	Medicine	150594.00	3	2015
10096608	Medicine	19204.00	2	2015
10102514	Medicine	27000.00	2	2015
10102527	Medicine	92000.00	2	2015
10157165	Medicine	29815.00	2	2015
10101066	Other Administrative Units	204225.00	3	2015
10097929	Medicine	0.00	1	2015
10161366	Medicine	150594.00	3	2015
10162726	Medicine	26000.00	2	2015
10099949	Engineering	11629.00	2	2015
10101041	Medicine	4800.00	1	2015
10101255	Medicine	37156.00	2	2015
10100413	Liberal Arts and Sciences	140877.00	3	2015
10100776	Liberal Arts and Sciences	20000.00	2	2015
10101746	Medicine	124200.00	3	2015
10102053	Medicine	60000.00	2	2015
10098443	Medicine	377500.00	3	2015
10099508	Liberal Arts and Sciences	1484053.00	4	2015
10161611	Medicine	35000000.00	5	2015
10101736	Other Administrative Units	16325.00	2	2015
10159718	Liberal Arts and Sciences	9116.00	1	2015
10099192	Medicine	528501.00	3	2015
10157844	Other Administrative Units	5000.00	1	2015
10102252	Medicine	75179.00	2	2015
10099893	Medicine	107430.00	3	2015
10102098	Medicine	73080.00	2	2015
10101004	Liberal Arts and Sciences	359981.00	3	2015
10160720	Liberal Arts and Sciences	317666.00	3	2015
10101219	Medicine	286900.00	3	2015
10099801	Medicine	345413.00	3	2015
10101972	Medicine	61250.00	2	2015
10102290	Medicine	1750.00	1	2015
10102437	Medicine	57530.00	2	2015
10101217	Engineering	223831.00	3	2015
10159829	Other Administrative Units	149661.00	3	2015
10160105	Other Administrative Units	15631.92	2	2015
10100541	Medicine	31493.00	2	2015
10100224	Medicine	68516.00	2	2015
10099418	Medicine	377500.00	3	2015
10157573	Medicine	77000.00	2	2015
10160674	Other Administrative Units	6912.00	1	2015
10161056	Other Administrative Units	27732.24	2	2015
10100397	Medicine	631395.00	3	2015
10101061	Liberal Arts and Sciences	582381.00	3	2015
10163785	Other Administrative Units	1102585.50	4	2015
10158550	Medicine	135101.27	3	2015
10155714	Medicine	7000.00	1	2015
10100933	Liberal Arts and Sciences	77318.00	2	2015
10101417	Other Administrative Units	-299741.04	1	2015
10101053	Other Administrative Units	4320.00	1	2015
10101374	Medicine	335933.08	3	2015
10101926	Engineering	749890.00	3	2015
10162472	Medicine	21816.00	2	2015
10101305	Medicine	229000.00	3	2015
10161136	Liberal Arts and Sciences	94424.00	2	2015
10155537	Medicine	18000.00	2	2015
10160959	Engineering	199825.20	3	2015
10101298	Medicine	375296.00	3	2015
10160015	Other Administrative Units	2189.00	1	2015
10160193	Other Administrative Units	32989.68	2	2015
10158527	Medicine	5000.00	1	2015
10102054	Graduate College	11674.73	2	2015
10101784	Dentistry	105625.27	3	2015
10156473	Dentistry	274628.00	3	2015
10160319	Other Administrative Units	5313.60	1	2015
10156798	Other Administrative Units	12096.00	2	2015
10157664	Medicine	28440.00	2	2015
10159570	Medicine	363850.00	3	2015
10158085	Public Health	19344.00	2	2015
10155334	Public Health	14130.00	2	2015
10162669	Dentistry	151000.00	3	2015
10095125	Dentistry	151000.00	3	2015
10160837	Medicine	15500.00	2	2015
10159104	Graduate College	39767.00	2	2015
10101376	Liberal Arts and Sciences	250079.00	3	2015
10102147	Medicine	11500.00	2	2015
10157601	Public Health	5592.00	1	2015
10098730	Medicine	62551.00	2	2015
10158046	Dentistry	13376.00	2	2015
10102528	Dentistry	148399.00	3	2015
10158192	Graduate College	800000.00	3	2015
10101126	Graduate College	3911.50	1	2015
10158617	Medicine	75500.00	2	2015
10101911	Other Administrative Units	25000.00	2	2015
10100549	Medicine	55082.00	2	2015
10156871	Medicine	71500.00	2	2015
10099895	Dentistry	106285.98	3	2015
10100150	Liberal Arts and Sciences	247640.00	3	2015
10102109	Liberal Arts and Sciences	38950.00	2	2015
10156522	Engineering	1249382.00	4	2015
10102291	Medicine	128904.00	3	2015
10101472	Medicine	22800.00	2	2015
10101155	Nursing	487445.00	3	2015
10098373	Liberal Arts and Sciences	108618.00	3	2015
10102472	Liberal Arts and Sciences	89907.08	2	2015
10157089	Medicine	321473.00	3	2015
10160407	Liberal Arts and Sciences	240210.00	3	2015
10101774	Medicine	20000.00	2	2015
10101101	Medicine	136848.00	3	2015
10159863	Medicine	22800.00	2	2015
10161875	Liberal Arts and Sciences	108618.00	3	2015
10096624	Liberal Arts and Sciences	14872.00	2	2015
10157174	Medicine	6000.00	1	2015
10156820	Medicine	9100.00	1	2015
10101138	Medicine	137800.00	3	2015
10101791	Nursing	58771.00	2	2015
10100105	Medicine	128904.00	3	2015
10101301	Medicine	46796.00	2	2015
10101816	Liberal Arts and Sciences	43491.00	2	2015
10101815	Liberal Arts and Sciences	65310.00	2	2015
10156946	Medicine	303902.00	3	2015
10101529	Liberal Arts and Sciences	13500.00	2	2015
10102521	Nursing	100000.00	3	2015
10102449	Medicine	862959.00	3	2015
10098762	Medicine	900000.00	3	2015
10101739	Medicine	85000.00	2	2015
10156727	Liberal Arts and Sciences	30264.00	2	2015
10099938	Liberal Arts and Sciences	30000.00	2	2015
10157325	Medicine	70000.00	2	2015
10101770	Medicine	150000.00	3	2015
10102268	Medicine	421236.00	3	2015
10101960	Medicine	469636.00	3	2015
10156854	Pharmacy	50000.00	2	2015
10158236	Medicine	33000.00	2	2015
10159067	Medicine	2075.00	1	2015
10101470	Medicine	4800.00	1	2015
10101819	Medicine	22476.00	2	2015
10101413	Medicine	14760.00	2	2015
10157912	Medicine	2130773.00	4	2015
10101065	Other Administrative Units	370871.00	3	2015
10101539	Liberal Arts and Sciences	125000.00	3	2015
10161312	Liberal Arts and Sciences	17000.00	2	2015
10102398	Engineering	76984.00	2	2015
10101916	Medicine	62720.00	2	2015
10101794	Medicine	46011.00	2	2015
10101832	Medicine	10000.00	2	2015
10101845	Public Health	30000.00	2	2015
10101354	Public Health	93440.00	2	2015
10155382	Liberal Arts and Sciences	80000.00	2	2015
10160142	Liberal Arts and Sciences	80000.00	2	2015
10101775	Medicine	99414.00	2	2015
10161704	Medicine	102600.00	3	2015
10101792	Medicine	22616.00	2	2015
10101844	Public Health	51750.00	2	2015
10098061	Medicine	377500.00	3	2015
10100657	Medicine	75000.00	2	2015
10097959	Liberal Arts and Sciences	280000.00	3	2015
10162156	Liberal Arts and Sciences	140000.00	3	2015
10100073	Liberal Arts and Sciences	57380.00	2	2015
10158169	Liberal Arts and Sciences	99998.00	2	2015
10101757	Public Health	20362.00	2	2015
10156386	Public Health	314299.00	3	2015
10155470	Public Health	100000.00	3	2015
10099135	Public Health	675000.00	3	2015
10155527	Liberal Arts and Sciences	233333.00	3	2015
10101876	Engineering	121206.00	3	2015
10099681	Liberal Arts and Sciences	122361.00	3	2015
10155947	Medicine	55115.00	2	2015
10155849	Medicine	35000.00	2	2015
10099501	Medicine	20000.00	2	2015
10156400	Medicine	7985.00	1	2015
10157308	Medicine	12500.00	2	2015
10101699	Medicine	13167.00	2	2015
10101626	Medicine	485818.00	3	2015
10102511	Liberal Arts and Sciences	6000.00	1	2015
10156967	Liberal Arts and Sciences	36522.00	2	2015
10098178	Medicine	99719.00	2	2015
10161166	Medicine	99799.00	2	2015
10157309	Medicine	20000.00	2	2015
10101090	Medicine	107127.00	3	2015
10161789	Medicine	428500.00	3	2015
10102059	Medicine	159932.00	3	2015
10101847	Liberal Arts and Sciences	100000.00	3	2015
10157561	Engineering	27641.90	2	2015
10160786	Medicine	400.00	1	2015
10162900	Medicine	685341.50	3	2015
10157760	Medicine	7614.00	1	2015
10100470	Medicine	138468.75	3	2015
10100504	Medicine	428502.00	3	2015
10157943	Medicine	508558.00	3	2015
10101258	Medicine	0.00	1	2015
10101257	Medicine	43200.00	2	2015
10102454	Medicine	238702.00	3	2015
10156528	Medicine	5000.00	1	2015
10100459	Medicine	39582.50	2	2015
10100096	Medicine	50000.00	2	2015
10158333	Medicine	330313.00	3	2015
10155335	Medicine	480589.00	3	2015
10101773	Medicine	868427.00	3	2015
10161713	Other Administrative Units	24610.00	2	2015
10101957	Medicine	39069.00	2	2015
10155975	Medicine	57691.00	2	2015
10156168	Medicine	123190.00	3	2015
10158232	Medicine	15582.64	2	2015
10161590	Liberal Arts and Sciences	401181.00	3	2015
10097320	Medicine	290000.00	3	2015
10161714	Other Administrative Units	1246.14	1	2015
10102238	Other Administrative Units	3891.98	1	2015
10158528	Medicine	144287.00	3	2015
10155251	Medicine	90678.75	2	2015
10161926	Medicine	705633.00	3	2015
10100953	Other Administrative Units	2096268.00	4	2015
10163344	Medicine	235000.00	3	2015
10102002	Business Administration	2500.00	1	2015
10101239	Other Administrative Units	150.00	1	2015
10101405	Other Administrative Units	13362.00	2	2015
10099612	Medicine	33290.21	2	2015
10102466	Medicine	95094.00	2	2015
10156931	Engineering	120000.00	3	2015
10162305	Engineering	8007.85	1	2015
10101523	Other Administrative Units	1728.55	1	2015
10161861	Other Administrative Units	3536.00	1	2015
10098449	Medicine	568701.00	3	2015
10100943	Medicine	606168.00	3	2015
10161750	Medicine	20000.00	2	2015
10100341	Liberal Arts and Sciences	11500.00	2	2015
10159186	Engineering	2500000.00	4	2015
10101984	Engineering	6626.77	1	2015
10162216	Other Administrative Units	1156.00	1	2015
10162329	Other Administrative Units	7262.00	1	2015
10162286	Medicine	12040.00	2	2015
10156806	Medicine	493253.00	3	2015
10158005	Engineering	6900.00	1	2015
10160627	Engineering	3957.20	1	2015
10101391	Liberal Arts and Sciences	181568.00	3	2015
10156703	Medicine	78488.00	2	2015
10101359	Other Administrative Units	1695.89	1	2015
10101426	Other Administrative Units	1834.00	1	2015
10100758	Medicine	3045.00	1	2015
10101483	Other Administrative Units	2025.73	1	2015
10155669	Medicine	50000.00	2	2015
10155528	Liberal Arts and Sciences	144182.00	3	2015
10158992	Medicine	75511.00	2	2015
10100955	Medicine	69124.00	2	2015
10162051	Other Administrative Units	1222.00	1	2015
10155442	Medicine	26119.00	2	2015
10155946	Medicine	32095.00	2	2015
10099219	Medicine	10000.00	2	2015
10159692	Liberal Arts and Sciences	20457.00	2	2015
10100412	Liberal Arts and Sciences	25000.00	2	2015
10160826	Graduate College	66833.34	2	2015
10158914	Graduate College	175000.00	3	2015
10099174	Medicine	170166.12	3	2015
10100456	Medicine	500.00	1	2015
10101349	Liberal Arts and Sciences	20457.00	2	2015
10101021	Liberal Arts and Sciences	92196.00	2	2015
10099241	Liberal Arts and Sciences	26000.00	2	2015
10100968	Public Health	50000.00	2	2015
10159392	Education	212728.00	3	2015
10156396	Medicine	280039.00	3	2015
10157143	Medicine	72425.05	2	2015
10098280	Public Health	277494.00	3	2015
10156162	Public Health	51825.00	2	2015
10100409	Medicine	2500.00	1	2015
10158577	Medicine	38840.00	2	2015
10159061	Nursing	7676.00	1	2015
10100741	Public Health	31569.00	2	2015
10159601	Public Health	354130.00	3	2015
10159600	Engineering	11820.00	2	2015
10102350	Engineering	26862.00	2	2015
10163024	Medicine	207996.00	3	2015
10155319	Public Health	13860.96	2	2015
10101069	Public Health	139596.00	3	2015
10099116	Public Health	200003.00	3	2015
10100544	Nursing	4726.00	1	2015
10101262	Nursing	154683.00	3	2015
10159912	Other Administrative Units	20000.00	2	2015
10101528	Medicine	6000.00	1	2015
10156919	Medicine	382416.00	3	2015
10159374	Engineering	40000.00	2	2015
10156873	Engineering	40000.00	2	2015
10161212	Education	1637875.00	4	2015
10160092	Medicine	370532.00	3	2015
10099679	Medicine	1000.00	1	2015
10155672	Medicine	82816.00	2	2015
10156874	Engineering	40000.00	2	2015
10159370	Engineering	40000.00	2	2015
10160272	Other Administrative Units	16000.00	2	2015
10098147	Medicine	1132500.00	4	2015
10160943	Medicine	0.00	1	2015
10158750	Medicine	4488.64	1	2015
10159402	Engineering	40000.00	2	2015
10159371	Engineering	40000.00	2	2015
10101229	Medicine	4932.00	1	2015
10162510	Medicine	300000.00	3	2015
10100484	Medicine	53225.00	2	2015
10101491	Medicine	170000.00	3	2015
10100791	Medicine	0.00	1	2015
10101582	Medicine	197925.00	3	2015
10101115	Engineering	6815.00	1	2015
10158942	Engineering	90638.00	2	2015
10101259	Medicine	173933.00	3	2015
10159743	Medicine	22920.00	2	2015
10101025	Liberal Arts and Sciences	50000.00	2	2015
10100051	Medicine	100000.00	3	2015
10101583	Medicine	0.00	1	2015
10161964	Medicine	221788.00	3	2015
10158445	Public Health	14550.00	2	2015
10101719	Public Health	7637.00	1	2015
10101810	Medicine	18230.00	2	2015
10101109	Other Administrative Units	99997.00	2	2015
10102217	Medicine	329557.00	3	2015
10102015	Public Health	96292.00	2	2015
10101584	Medicine	0.00	1	2015
10156791	Liberal Arts and Sciences	96900.00	2	2015
10101947	Public Health	32809.00	2	2015
10157624	Public Health	181422.00	3	2015
10102468	Other Administrative Units	37119.00	2	2015
10102467	Other Administrative Units	78515.00	2	2015
10101778	Public Health	7451.08	1	2015
10100765	Public Health	296381.00	3	2015
10101454	Liberal Arts and Sciences	50000.00	2	2015
10102196	Liberal Arts and Sciences	271800.00	3	2015
10100296	Public Health	794662.00	3	2015
10157906	Public Health	14563.00	2	2015
10101618	Public Health	7100.00	1	2015
10102460	Public Health	149051.00	3	2015
10158293	Medicine	11266.00	2	2015
10157199	Medicine	68000.00	2	2015
10102485	Medicine	167073.00	3	2015
10101553	Medicine	399233.00	3	2015
10157088	Liberal Arts and Sciences	28600.00	2	2015
10159946	Other Administrative Units	578325.00	3	2015
10102364	Medicine	846.00	1	2015
10100402	Other Administrative Units	24003.00	2	2015
10157478	Public Health	4198551.00	4	2015
10101459	Public Health	47370.00	2	2015
10156511	Medicine	29800.00	2	2015
10101871	Medicine	19983.00	2	2015
10160256	Other Administrative Units	29300.00	2	2015
10100272	Other Administrative Units	578325.00	3	2015
10099963	Medicine	297975.00	3	2015
10156256	Medicine	18708.00	2	2015
10102374	Public Health	46103.00	2	2015
10163385	Liberal Arts and Sciences	32400.00	2	2015
10159777	Medicine	252448.00	3	2015
10101476	Medicine	0.00	1	2015
10158296	Medicine	18000.00	2	2015
10101714	Pharmacy	34500.00	2	2015
10102461	Nursing	648930.00	3	2015
10100984	Liberal Arts and Sciences	941256.00	3	2015
10102073	Liberal Arts and Sciences	345.00	1	2015
10157280	Liberal Arts and Sciences	16975.00	2	2015
10101485	Medicine	0.00	1	2015
10100418	Other Administrative Units	45503.00	2	2015
10160488	Medicine	84600.00	2	2015
10097102	Medicine	84600.00	2	2015
10161941	Liberal Arts and Sciences	187055.00	3	2015
10162281	Liberal Arts and Sciences	931843.00	3	2015
10162296	Other Administrative Units	998078.00	3	2015
10102044	Other Administrative Units	110184.00	3	2015
10157151	Medicine	147951.00	3	2015
10098448	Medicine	900000.00	3	2015
10102135	Liberal Arts and Sciences	130000.00	3	2015
10157281	Liberal Arts and Sciences	93708.00	2	2015
10101001	Other Administrative Units	300000.00	3	2015
10101665	Other Administrative Units	9150.00	1	2015
10101922	Public Health	92205.00	2	2015
10101099	Liberal Arts and Sciences	387460.00	3	2015
10102189	Medicine	35000.00	2	2015
10100682	Medicine	342320.00	3	2015
10161904	Liberal Arts and Sciences	24250.00	2	2015
10102126	Other Administrative Units	5036.07	1	2015
10101117	Medicine	500.00	1	2015
10100698	Medicine	377500.00	3	2015
10160128	Liberal Arts and Sciences	328356.00	3	2015
10159593	Public Health	200186.00	3	2015
10101095	Medicine	83816.00	2	2015
10101517	Medicine	28523.00	2	2015
10163315	Other Administrative Units	16587.00	2	2015
10100419	Other Administrative Units	11354.00	2	2015
10155380	Medicine	29405.00	2	2015
10101631	Nursing	32877.00	2	2015
10161466	Pharmacy	10269344.00	5	2015
10102470	Pharmacy	93645.00	2	2015
10101943	Public Health	155000.00	3	2015
10159774	Public Health	23630.00	2	2015
10101644	Public Health	165000.00	3	2015
